league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
ENG-Premier League,2627,Coventry,Milan van Ewijk,1,2026,294,14742,D,4,360,0,0.0,0,0.0,0,0.1488154251128435,0,3,1,0,0.7705074846744537,0.7449175603687763
ENG-Premier League,2627,Coventry,Sidiki Chérif,1,2026,294,12847,S,1,29,0,0.0,0,0.0,0,0.0,0,0,0,0,0.030319441109895706,0.030319441109895706
ENG-Premier League,2627,Coventry,Stephen Mfuni,1,2026,294,14054,D,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.02839769423007965,0.02839769423007965
ENG-Premier League,2627,Coventry,Taiwo Awoniyi,1,2026,294,7814,F S,4,234,0,1.3279294669628143,0,1.3279294669628143,0,0.15424899756908417,6,3,0,1,1.688181221485138,0.324620746076107
ENG-Premier League,2627,Coventry,Tatsuhiro Sakamoto,1,2026,294,14749,S,1,29,0,0.027806278318166733,0,0.027806278318166733,0,0.0,1,0,0,0,0.12322550266981125,0.09541922062635422
ENG-Premier League,2627,Coventry,Victor Torp,1,2026,294,14746,S,3,48,0,0.0,0,0.0,0,0.5053454041481018,0,1,0,0,0.600764624774456,0.09541922062635422
ENG-Premier League,2627,Crystal Palace,Adam Wharton,1,2026,78,12409,M,5,442,0,0.09774953313171864,0,0.09774953313171864,0,0.7138844504952431,4,7,1,0,2.7233950905501842,1.96331188082695
ENG-Premier League,2627,Crystal Palace,Anan Khalaili,1,2026,78,14770,D S,5,377,1,0.913678627461195,1,0.913678627461195,0,0.20309149846434593,7,3,1,0,2.510296329855919,1.7461591586470604
ENG-Premier League,2627,Crystal Palace,Axel Disasi,1,2026,78,6885,D S,3,138,0,0.0,0,0.0,0,0.03350216895341873,0,1,0,1,0.40373096987605095,0.40373096987605095
ENG-Premier League,2627,Crystal Palace,Ben Chilwell,1,2026,78,782,S,2,20,1,0.4560462087392807,1,0.4560462087392807,0,0.0,2,0,0,0,0.4560462087392807,0.0
ENG-Premier League,2627,Crystal Palace,Chadi Riad,1,2026,78,11167,D,1,77,0,0.0,0,0.0,0,0.0,0,0,0,0,0.024988599121570587,0.024988599121570587
ENG-Premier League,2627,Crystal Palace,Chris Richards,1,2026,78,8430,D,5,450,0,0.05777733772993088,0,0.05777733772993088,0,0.0,2,0,1,0,0.9696577750146389,0.9696577750146389
ENG-Premier League,2627,Crystal Palace,Daichi Kamada,1,2026,78,6145,M,5,449,0,0.45677240565419197,0,0.45677240565419197,3,0.8362781256437302,4,6,1,0,1.9917849749326706,0.7822625264525414
ENG-Premier League,2627,Crystal Palace,Daniel Muñoz,1,2026,78,12408,D S,4,263,0,0.6327560693025589,0,0.6327560693025589,0,0.21471409499645233,6,4,0,0,3.5390845835208893,2.7617710530757904
ENG-Premier League,2627,Crystal Palace,Darío Osorio,1,2026,78,15045,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2627,Crystal Palace,Dean Henderson,1,2026,78,7702,GK,3,270,0,0.0,0,0.0,0,0.0,0,0,0,0,0.43245450407266617,0.43245450407266617
ENG-Premier League,2627,Crystal Palace,Dwight McNeil,1,2026,78,6756,M S,2,88,0,0.024988599121570587,0,0.024988599121570587,0,0.0,1,0,0,0,0.8070297837257385,0.7820411920547485
ENG-Premier League,2627,Crystal Palace,Eddie Nketiah,1,2026,78,6482,F M S,4,186,0,1.3445371091365814,0,1.3445371091365814,1,1.731226783245802,4,4,0,0,2.7044309973716736,0.024988599121570587
ENG-Premier League,2627,Crystal Palace,Evann Guessand,1,2026,78,8006,S,2,49,0,0.04007472097873688,0,0.04007472097873688,0,0.0,1,0,0,0,0.04007472097873688,0.0
ENG-Premier League,2627,Crystal Palace,Honest Ahanor,1,2026,78,12779,D,1,90,0,0.0,0,0.0,0,0.05222587659955025,0,1,0,0,0.20462976396083832,0.15240389108657837
ENG-Premier League,2627,Crystal Palace,Ismaila Sarr,1,2026,78,5675,S,1,7,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2627,Crystal Palace,Jaydee Canvot,1,2026,78,13091,D,4,360,0,0.01944364793598652,0,0.01944364793598652,0,0.016936169937253,1,1,0,0,1.5514642409980297,1.5320206098258495
ENG-Premier League,2627,Crystal Palace,Jean-Philippe Mateta,1,2026,78,5735,F,1,67,0,1.3189489841461182,0,1.3189489841461182,0,0.024988599121570587,2,1,0,0,1.6011031866073608,0.2571656405925751
ENG-Premier League,2627,Crystal Palace,Jefferson Lerma,1,2026,78,2182,S,2,44,0,0.3585331439971924,0,0.3585331439971924,0,0.0,1,0,1,0,0.12161079049110413,0.12161079049110413
ENG-Premier League,2627,Crystal Palace,Jørgen Strand Larsen,1,2026,78,11070,F S,5,299,1,0.36422930285334587,1,0.36422930285334587,0,0.18415699526667595,6,2,0,0,0.9291204512119293,0.4216524362564087
ENG-Premier League,2627,Crystal Palace,Quinten Timber,1,2026,78,14376,M,3,258,0,0.30441351793706417,0,0.30441351793706417,0,0.06901952624320984,5,2,0,0,0.4113083388656378,0.03787529468536377
ENG-Premier League,2627,Crystal Palace,Takehiro Tomiyasu,1,2026,78,7931,D S,4,189,0,0.0,0,0.0,0,0.01868525892496109,0,1,0,0,0.6858354732394218,0.6671502105891705
ENG-Premier League,2627,Crystal Palace,Tyrick Mitchell,1,2026,78,8214,D,5,430,2,1.0259912312030792,2,1.0259912312030792,0,0.5719306748360395,5,5,0,0,1.980098593980074,0.8720796257257462
ENG-Premier League,2627,Crystal Palace,Walter Benítez,1,2026,78,5652,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.16922283172607422,0.16922283172607422
ENG-Premier League,2627,Crystal Palace,Will Hughes,1,2026,78,6104,S,2,20,0,0.0,0,0.0,0,0.06793029606342316,0,1,0,0,0.06793029606342316,0.0
ENG-Premier League,2627,Crystal Palace,Yeremi Pino,1,2026,78,9024,M S,5,308,0,0.6449213363230228,0,0.6449213363230228,0,0.955132283270359,6,5,1,0,2.3728346303105354,1.879701629281044
ENG-Premier League,2627,Crystal Palace,Zavier Gozo,1,2026,78,14934,S,2,22,0,0.0,0,0.0,0,0.0,0,0,0,0,0.06793029606342316,0.06793029606342316
ENG-Premier League,2627,Crystal Palace,Óscar Mingueza,1,2026,78,9011,S,2,15,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2627,Everton,Ainsley Maitland-Niles,1,2026,72,1750,D S,3,177,1,0.04600551724433899,1,0.04600551724433899,0,0.42215806245803833,2,3,0,0,1.253463700413704,0.8809201717376709
ENG-Premier League,2627,Everton,Beto,1,2026,72,9983,S,2,25,0,0.1096467524766922,0,0.1096467524766922,0,0.0,2,0,0,0,0.1096467524766922,0.0
ENG-Premier League,2627,Everton,Brennan Johnson,1,2026,72,10760,M S,5,241,0,0.9158050939440727,0,0.9158050939440727,0,0.20023640990257263,4,4,1,0,1.6523170322179794,0.5632150955498219
ENG-Premier League,2627,Everton,Carlos Alcaraz,1,2026,72,11297,S,2,2,0,0.1389852948486805,0,0.1389852948486805,0,0.0,2,0,1,0,0.1389852948486805,0.0
ENG-Premier League,2627,Everton,Harrison Armstrong,1,2026,72,12757,M,5,449,0,0.18999109417200089,0,0.18999109417200089,1,0.891987033188343,4,4,2,0,2.911220133304596,1.8292419463396072
ENG-Premier League,2627,Everton,Hayden Hackney,1,2026,72,14769,M S,5,135,0,0.08312271535396576,0,0.08312271535396576,1,0.1533246859908104,2,4,0,0,0.2707803100347519,0.19078344851732254
ENG-Premier League,2627,Everton,Iliman Ndiaye,1,2026,72,9307,M S,5,390,0,0.3821170572191477,0,0.3821170572191477,1,1.230673087760806,7,7,0,0,1.777683548629284,0.9393892288208008
ENG-Premier League,2627,Everton,Jack Grealish,1,2026,72,675,M S,4,130,0,0.020697101950645447,0,0.020697101950645447,0,0.5671355798840523,1,6,0,0,1.5936466082930565,1.177211456000805
ENG-Premier League,2627,Everton,Jake O'Brien,1,2026,72,12014,S,2,14,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2627,Everton,James Garner,1,2026,72,7438,M S,5,331,0,0.1389046087861061,0,0.1389046087861061,0,0.17727646604180336,3,4,2,0,3.4155030883848667,3.2718188166618347
ENG-Premier League,2627,Everton,James Tarkowski,1,2026,72,1665,D,5,450,1,0.14223982486873865,1,0.14223982486873865,1,0.36013163533061743,4,2,0,0,2.204187862575054,1.8424348160624504
ENG-Premier League,2627,Everton,Jarrad Branthwaite,1,2026,72,8476,D,5,450,0,0.316840298473835,0,0.316840298473835,0,0.0,3,0,0,0,1.9304542392492294,1.8799719363451004
ENG-Premier League,2627,Everton,Jordan Pickford,1,2026,72,741,GK,5,450,0,0.0,0,0.0,0,0.0,0,0,0,0,0.6117682410404086,0.6117682410404086
ENG-Premier League,2627,Everton,Kiernan Dewsbury-Hall,1,2026,72,9739,M,5,450,1,1.453199703246355,1,1.453199703246355,0,1.1657781824469566,18,11,1,0,3.7215589582920074,1.8836163580417633
ENG-Premier League,2627,Everton,Merlin Röhl,1,2026,72,11331,D,3,257,0,0.0,0,0.0,0,0.42543434351682663,0,2,1,0,0.5663490295410156,0.140914686024189
ENG-Premier League,2627,Everton,Thierno Barry,1,2026,72,12916,F,5,425,2,3.8537104427814484,2,3.8537104427814484,0,0.29706668108701706,17,5,0,0,4.0462949723005295,0.6976549290120602
ENG-Premier League,2627,Everton,Tim Iroegbunam,1,2026,72,9554,S,3,59,0,0.10366018861532211,0,0.10366018861532211,0,0.02109435759484768,2,1,1,0,0.5376907140016556,0.41293616592884064
ENG-Premier League,2627,Everton,Tyler Dibling,1,2026,72,10586,S,1,23,0,0.24973441660404205,0,0.24973441660404205,0,0.3950921893119812,3,2,0,0,0.6448265910148621,0.3731476664543152
ENG-Premier League,2627,Everton,Tyrique George,1,2026,72,12573,M S,5,319,1,0.37951354682445526,1,0.37951354682445526,0,0.7398852212354541,10,7,0,0,1.6029456481337547,0.6289728656411171
ENG-Premier League,2627,Everton,Vitalii Mykolenko,1,2026,72,10291,D,5,450,0,0.08575087785720825,0,0.08575087785720825,0,0.1454806700348854,1,2,1,0,2.387879127636552,2.242398465052247
ENG-Premier League,2627,Fulham,Alex Iwobi,1,2026,228,500,M,5,416,0,0.6891581993550062,0,0.6891581993550062,0,1.6279734522104263,6,10,0,0,2.9686436653137207,2.2165632843971252
ENG-Premier League,2627,Fulham,Antonee Robinson,1,2026,228,8940,D,5,437,0,0.32649528980255127,0,0.32649528980255127,0,0.40088988840579987,4,7,0,0,3.1440735459327698,2.5841140151023865
ENG-Premier League,2627,Fulham,Bernd Leno,1,2026,228,181,GK,5,450,0,0.0,0,0.0,0,0.0,0,0,0,0,2.299736440181732,2.299736440181732
ENG-Premier League,2627,Fulham,Calvin Bassey,1,2026,228,11728,D,5,450,0,0.14890627562999725,0,0.14890627562999725,0,0.0,3,0,1,0,3.6219164058566093,3.5417126044631004
ENG-Premier League,2627,Fulham,César Palacios,1,2026,228,14352,M S,4,238,1,1.0977095626294613,1,1.0977095626294613,0,0.08391636982560158,8,2,1,0,1.1128899604082108,0.16956484876573086
ENG-Premier League,2627,Fulham,David Affengruber,1,2026,228,13837,D,2,180,0,0.0,0,0.0,0,0.05456821992993355,0,1,0,0,1.4294373914599419,1.4294373914599419
ENG-Premier League,2627,Fulham,Emile Smith-Rowe,1,2026,228,7230,S,3,31,0,0.06059261038899422,0,0.06059261038899422,0,0.0901469960808754,1,2,0,0,0.38259655237197876,0.23185694217681885
ENG-Premier League,2627,Fulham,Gonzalo García,1,2026,228,12035,F,5,428,1,2.5277403593063354,1,2.5277403593063354,0,0.5807332247495651,15,3,0,0,3.6125535666942596,1.0963487848639488
ENG-Premier League,2627,Fulham,Hugo Larsson,1,2026,228,11911,S,3,32,0,0.09147104620933533,0,0.09147104620933533,0,0.0,1,0,0,0,0.32332800328731537,0.23185694217681885
ENG-Premier League,2627,Fulham,Joachim Andersen,1,2026,228,6314,D S,3,190,0,0.0,0,0.0,0,0.15715981647372246,0,3,1,0,1.5198173522949219,1.4592247009277344
ENG-Premier League,2627,Fulham,Jorge Cuenca,1,2026,228,8489,D,1,90,0,0.0,0,0.0,0,0.24121855199337006,0,2,0,0,0.3366747200489044,0.3366747200489044
ENG-Premier League,2627,Fulham,Joshua King,1,2026,228,12410,M,5,428,2,1.3586387112736702,2,1.3586387112736702,0,0.6300289370119572,14,4,1,0,3.4324229955673218,1.7162633314728737
ENG-Premier League,2627,Fulham,Kenny Tete,1,2026,228,5973,S,1,26,0,0.0,0,0.0,0,0.0,0,0,1,0,0.027606673538684845,0.027606673538684845
ENG-Premier League,2627,Fulham,Kevin,1,2026,228,14030,S,4,57,0,0.08546999096870422,0,0.08546999096870422,0,0.0,2,0,0,0,0.12353254482150078,0.038062553852796555
ENG-Premier League,2627,Fulham,Oscar Bobb,1,2026,228,11903,M,5,356,0,0.4986396059393883,0,0.4986396059393883,0,1.0200855024158955,4,8,0,0,2.538703992962837,1.3857592940330505
ENG-Premier League,2627,Fulham,Rodrigo Muniz,1,2026,228,10717,S,4,31,0,0.21857121400535107,0,0.21857121400535107,0,0.11479423753917217,3,2,1,0,0.33336546644568443,0.0
ENG-Premier League,2627,Fulham,Ryan Sessegnon,1,2026,228,6837,S,3,43,0,0.1366333719342947,0,0.1366333719342947,0,0.0892665684223175,3,1,0,0,0.24543802812695503,0.1468672025948763
ENG-Premier League,2627,Fulham,Sander Berge,1,2026,228,8285,M S,5,350,0,0.08101600408554077,0,0.08101600408554077,0,0.4690428450703621,2,6,0,0,2.663769982755184,2.133249193429947
ENG-Premier League,2627,Fulham,Shea Charles,1,2026,228,11594,M S,5,305,0,0.062444254755973816,0,0.062444254755973816,0,0.17905479669570923,2,3,0,0,2.31061914563179,2.1713491529226303
ENG-Premier League,2627,Fulham,Timothy Castagne,1,2026,228,6157,D,5,412,0,0.654914066195488,0,0.654914066195488,1,0.3721819370985031,4,4,2,0,3.1328263506293297,2.862978421151638
ENG-Premier League,2627,Hull,Brooke Norton-Cuffy,1,2026,91,13136,S,2,31,0,0.0670347735285759,0,0.0670347735285759,0,0.0,1,0,1,0,0.35039790719747543,0.28336313366889954
ENG-Premier League,2627,Hull,Cody Drameh,1,2026,91,9499,S,2,60,0,0.041359830647706985,0,0.041359830647706985,0,0.0,1,0,0,0,0.041359830647706985,0.0
ENG-Premier League,2627,Hull,Elliot Stroud,1,2026,91,14763,M,4,260,0,0.07286859583109617,0,0.07286859583109617,0,0.03242126479744911,3,1,1,0,0.20917846448719501,0.10388859920203686
ENG-Premier League,2627,Hull,Hidemasa Morita,1,2026,91,14982,M,1,48,0,0.0,0,0.0,0,0.018640276044607162,0,1,0,0,0.018640276044607162,0.0
ENG-Premier League,2627,Hull,Jens Hjertø-Dahl,1,2026,91,14767,S,1,7,0,0.0,0,0.0,0,0.0,0,0,0,0,0.28336313366889954,0.28336313366889954
ENG-Premier League,2627,Hull,Joe Gelhardt,1,2026,91,9339,S,1,2,0,0.0865735188126564,0,0.0865735188126564,0,0.0,3,0,0,0,0.05595221370458603,0.020076420158147812
ENG-Premier League,2627,Hull,John Egan,1,2026,91,7703,D,5,443,0,0.028752113692462444,0,0.028752113692462444,0,0.0,2,0,1,0,0.36630183923989534,0.36097443848848343
ENG-Premier League,2627,Hull,Konstantinos Tzolakis,1,2026,91,14758,GK,5,450,0,0.0,0,0.0,0,0.0,0,0,1,0,0.6477609146386385,0.6477609146386385
ENG-Premier League,2627,Hull,Lewie Coyle,1,2026,91,14759,D,5,359,0,0.07761130481958389,0,0.07761130481958389,0,0.06238145940005779,1,2,1,0,0.2652598861604929,0.15430130250751972
ENG-Premier League,2627,Hull,Liam Millar,1,2026,91,14764,S,2,46,1,0.35808300971984863,1,0.35808300971984863,0,0.0,3,0,1,0,0.47148339822888374,0.11340039595961571
ENG-Premier League,2627,Hull,Lucas Gourna Douath,1,2026,91,8372,M S,3,132,0,0.011333160102367401,0,0.011333160102367401,0,0.10067176073789597,1,3,1,0,0.402684710919857,0.3114141933619976
ENG-Premier League,2627,Hull,Lucas Herrington,1,2026,91,14765,D S,5,190,0,0.01489282213151455,0,0.01489282213151455,0,0.14091253280639648,1,2,0,0,1.2267628535628319,1.106799405068159
ENG-Premier League,2627,Hull,Matt Crooks,1,2026,91,14761,M,3,212,0,0.0,0,0.0,0,0.08537214249372482,0,1,3,0,0.11440632678568363,0.02903418429195881
ENG-Premier League,2627,Hull,Matt Targett,1,2026,91,884,S,1,3,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2627,Hull,Mohamed Ali-Cho,1,2026,91,8685,S,4,62,1,0.7861246690154076,1,0.7861246690154076,0,0.09680966846644878,4,3,0,0,0.8991709351539612,0.039661310613155365
ENG-Premier League,2627,Hull,Mohamed Belloumi,1,2026,91,14760,M,5,408,2,0.9527353011071682,2,0.9527353011071682,2,0.5133136138319969,13,5,1,0,1.4904468655586243,0.1785864718258381
ENG-Premier League,2627,Hull,Nobel Mendy,1,2026,91,12286,D,4,260,1,0.559999842196703,1,0.559999842196703,0,0.0,4,0,0,0,0.11516763269901276,0.08075230568647385
ENG-Premier League,2627,Hull,Oliver McBurnie,1,2026,91,1736,F,5,444,0,1.6400052309036255,0,1.6400052309036255,1,0.5556872598826885,9,6,2,0,2.065118171274662,0.3437080439180136
ENG-Premier League,2627,Hull,Paddy McNair,1,2026,91,559,S,1,24,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2627,Hull,Regan Slater,1,2026,91,14762,M,5,443,0,0.14108235202729702,0,0.14108235202729702,1,0.8655824195593596,4,5,1,0,1.0317744705826044,0.7988396752625704
ENG-Premier League,2627,Hull,Robinio Vaz,1,2026,91,13330,S,2,13,0,0.0,0,0.0,0,0.03587579354643822,0,1,0,0,0.14892205595970154,0.11304626613855362
ENG-Premier League,2627,Hull,Ryan John Giles,1,2026,91,7277,D,5,447,0,0.030095621943473816,0,0.030095621943473816,1,1.0476755518466234,1,8,1,0,1.2762716449797153,0.5802549347281456
ENG-Premier League,2627,Hull,Semi Ajayi,1,2026,91,4490,D,5,426,1,0.9432528605684638,1,0.9432528605684638,0,0.0,3,0,1,0,0.682461678981781,0.682461678981781
ENG-Premier League,2627,Hull,Sorba Thomas,1,2026,91,12843,M S,3,122,0,0.12702691741287708,0,0.12702691741287708,0,0.14521298930048943,3,3,0,0,1.2111794352531433,0.9389395117759705
ENG-Premier League,2627,Ipswich,Abdul Fatawu,1,2026,285,12911,M,5,369,0,0.06209100782871246,0,0.06209100782871246,1,1.992685854434967,4,8,2,1,3.011125385761261,1.0685254111886024
ENG-Premier League,2627,Ipswich,Christian Walton,1,2026,285,9251,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2627,Ipswich,Chuba Akpom,1,2026,285,1790,S,3,72,1,0.5009468421339989,1,0.5009468421339989,0,0.0,2,0,0,0,0.5453394744545221,0.04439263418316841
ENG-Premier League,2627,Ipswich,Daizen Maeda,1,2026,285,14772,M S,5,262,0,0.7843679301440716,0,0.7843679301440716,0,0.0,3,0,0,0,1.3152420707046986,0.53087417781353
ENG-Premier League,2627,Ipswich,Dara O'Shea,1,2026,285,8756,D,5,450,0,0.018843594938516617,0,0.018843594938516617,0,0.2653389796614647,1,5,0,0,1.3299903385341167,1.1717825680971146
ENG-Premier League,2627,Ipswich,Darnell Furlong,1,2026,285,4391,S,1,15,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2627,Ipswich,Emersonn,1,2026,285,14082,F,5,334,2,1.366104282438755,2,1.366104282438755,1,1.1160312294960022,9,4,0,0,3.319626048207283,0.9138327278196812
ENG-Premier League,2627,Ipswich,Exequiel Palacios,1,2026,285,8325,M S,4,278,0,0.0,0,0.0,0,0.10509649850428104,0,3,0,0,1.5446998793631792,1.4531756658107042
ENG-Premier League,2627,Ipswich,Florentino Luís,1,2026,285,8969,S,2,24,0,0.0,0,0.0,0,0.06397503614425659,0,2,0,0,0.11652307584881783,0.11652307584881783
ENG-Premier League,2627,Ipswich,Guemissongui Ouattara,1,2026,285,10485,D S,5,124,0,0.011039846576750278,0,0.011039846576750278,0,0.12397207133471966,1,3,0,0,0.22637722827494144,0.11290500313043594
ENG-Premier League,2627,Ipswich,Issa Diop,1,2026,285,3203,D,5,450,0,0.06988715380430222,0,0.06988715380430222,0,0.05581830441951752,1,2,0,0,1.8324792012572289,1.8040066584944725
ENG-Premier League,2627,Ipswich,Jack Clarke,1,2026,285,13019,M S,4,174,1,0.2715911287814379,1,0.2715911287814379,0,0.23031297512352467,4,4,1,0,1.0919022932648659,0.5899982322007418
ENG-Premier League,2627,Ipswich,Jacob Greaves,1,2026,285,12745,D,4,360,0,0.0,0,0.0,0,0.05254272371530533,0,1,1,0,1.7024960070848465,1.6499532908201218
ENG-Premier League,2627,Ipswich,Jaden Philogene-Bidace,1,2026,285,9415,S,2,46,0,0.029194907285273075,0,0.029194907285273075,0,0.0,2,0,0,0,0.06379224546253681,0.03459733724594116
ENG-Premier League,2627,Ipswich,Julio Enciso,1,2026,285,11058,M,5,418,0,1.3406626507639885,0,1.3406626507639885,2,1.1283133700489998,17,6,1,0,4.219414532184601,1.7504383772611618
ENG-Premier League,2627,Ipswich,Kasey McAteer,1,2026,285,10166,S,3,36,0,0.02153969183564186,0,0.02153969183564186,0,0.0,1,0,0,0,0.07830766588449478,0.05676797404885292
ENG-Premier League,2627,Ipswich,Kjell Scherpen,1,2026,285,9960,GK,4,360,0,0.0,0,0.0,0,0.0,0,0,0,0,1.1611180333420634,1.1611180333420634
ENG-Premier League,2627,Ipswich,Leif Davis,1,2026,285,8919,D,5,450,2,1.7481177002191544,2,1.7481177002191544,1,0.6700423881411552,6,4,0,0,3.3972990438342094,1.432579517364502
ENG-Premier League,2627,Ipswich,Marcelino Núñez,1,2026,285,14771,M,2,146,0,0.055459536612033844,0,0.055459536612033844,0,0.03799659386277199,1,1,0,0,1.5013093948364258,1.5013093948364258
ENG-Premier League,2627,Ipswich,Sasa Lukic,1,2026,285,1537,M,5,411,0,0.03799659386277199,0,0.03799659386277199,1,0.4162421263754368,1,6,2,0,2.7598775774240494,2.378874570131302
ENG-Premier League,2627,Ipswich,Sindre Egeli,1,2026,285,14773,S,1,8,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2627,Ipswich,Zian Flemming,1,2026,285,13729,S,3,52,1,0.8689452726393938,1,0.8689452726393938,0,0.01888122223317623,5,1,1,0,0.7857956197112799,0.0
ENG-Premier League,2627,Leeds,Anton Stach,1,2026,245,9910,M,5,450,1,1.1217019446194172,1,1.1217019446194172,0,0.28564581274986267,7,6,0,0,1.3702575992792845,0.30744396708905697
ENG-Premier League,2627,Leeds,Ao Tanaka,1,2026,245,13834,M S,4,257,0,0.7995230369269848,0,0.7995230369269848,1,0.9668696522712708,5,1,1,0,0.4723164662718773,0.28107384592294693
ENG-Premier League,2627,Leeds,Brenden Aaronson,1,2026,245,10751,M S,5,198,0,0.018504053354263306,0,0.018504053354263306,0,0.0,1,0,0,0,0.22485800087451935,0.20635394752025604
ENG-Premier League,2627,Leeds,Daniel James,1,2026,245,5595,S,3,46,0,0.2652605324983597,0,0.2652605324983597,0,0.0,6,0,0,0,0.27958549559116364,0.039398178458213806
ENG-Premier League,2627,Leeds,Dominic Calvert-Lewin,1,2026,245,5555,F,5,424,2,3.3394249826669693,2,3.3394249826669693,1,0.16365769505500793,11,2,3,0,3.3232451528310776,0.18567419610917568
ENG-Premier League,2627,Leeds,Ethan Ampadu,1,2026,245,6369,M,5,450,0,0.044076054356992245,0,0.044076054356992245,0,0.24666166305541992,2,5,0,0,0.7195305377244949,0.4681910127401352
ENG-Premier League,2627,Leeds,Gabriel Gudmundsson,1,2026,245,9944,D,3,255,0,0.0,0,0.0,0,0.0400099940598011,0,1,0,0,0.5887760110199451,0.548766016960144
ENG-Premier League,2627,Leeds,Harry Wilson,1,2026,245,5596,M S,4,141,0,0.012687337584793568,0,0.012687337584793568,0,0.2121756598353386,1,4,1,0,0.2423584908246994,0.03599954582750797
ENG-Premier League,2627,Leeds,Jaka Bijol,1,2026,245,6807,D S,3,167,0,0.0831441581249237,0,0.0831441581249237,0,0.0,2,0,0,0,0.1994854211807251,0.1163412556052208
ENG-Premier League,2627,Leeds,James Justin,1,2026,245,7753,D,5,450,0,0.15903599746525288,0,0.15903599746525288,0,0.6312604583799839,4,4,0,0,0.8710468262434006,0.10016467794775963
